Transaction_ID,Order_ID,Payment_Mode,Amount,Transaction_Status
TXN704515,504805,Debit Card,427.73,Failed
TXN704516,503236,UPI,227.84,Success
TXN704517,500188,UPI,1393.57,Success
TXN704518,502120,Wallet,1301.04,Success
TXN704519,504232,UPI,1200.05,Failed
TXN704520,501334,Cash,1285.34,Success
TXN704521,502831,Cash,127.97,Pending
TXN704522,500575,Debit Card,247.03,Failed
TXN704523,502974,Cash,1269.72,Success
TXN704524,503760,UPI,1131.11,Success
TXN704525,502540,UPI,376.54,Failed
TXN704526,502037,,1074.3,Success
TXN704527,504926,Cash,1140.89,Pending
TXN704528,500730,Debit Card,1391.46,Success
TXN704529,503039,Wallet,577.03,Success
TXN704530,502081,Credit Card,863.34,Success
TXN704531,501709,Debit Card,869.16,Pending
TXN704532,502561,Credit Card,159.83,Success
TXN704533,502187,Wallet,586.71,Failed
TXN704534,504927,Wallet,986.96,Success
TXN704535,502482,UPI,754.18,Success
TXN704536,500564,UPI,306.35,Failed
TXN704537,501814,Debit Card,1001.21,Failed
TXN704538,500797,UPI,450.16,Failed
TXN704539,502163,Credit Card,612.04,Pending
TXN704540,502983,UPI,681.73,Pending
TXN704541,504871,Cash,1241.67,Success
TXN704542,502224,Cash,133.89,Failed
TXN704543,504502,Credit Card,373.45,Success
TXN704544,501759,Cash,160.19,Success
TXN704545,503767,Cash,1085.22,Pending
TXN704546,502454,,464.91,Success
TXN704547,501954,Cash,1000.11,Success
TXN704548,503095,Debit Card,772.12,Success
TXN704549,500882,Cash,457.9,Failed
TXN704550,501282,UPI,210.96,Success
TXN704551,501554,,407.37,Failed
TXN704552,500348,Cash,603.23,Success
TXN704553,501609,Credit Card,-36.22,Success
TXN704554,501259,Cash,609.2,Failed
TXN704555,501484,Cash,214.68,Success
TXN704556,502902,UPI,1388.96,Failed
TXN704557,503641,Wallet,274.14,Success
TXN704558,501480,Cash,692.62,Success
TXN704559,502483,UPI,1080.71,Success
TXN704560,504471,,1363.43,Refunded
TXN704562,503541,Cash,1065.64,Success
TXN704563,500154,,1293.2,Success
TXN704564,502699,Cash,1041.3,Success
TXN704565,500088,Cash,1228.06,Success
TXN704566,502281,UPI,1040.32,Success
TXN704567,501279,Debit Card,713.49,Success
TXN704568,503116,,1347.0,Success
TXN704569,501245,Debit Card,872.14,Pending
TXN704570,503339,Debit Card,929.46,Failed
TXN704571,500556,Credit Card,925.66,Success
TXN704572,504611,UPI,989.02,Success
TXN704573,500964,Wallet,576.95,Failed
TXN704574,502150,UPI,-95.04,Failed
TXN704575,502298,Cash,690.1,Success
TXN704576,503217,UPI,492.28,Success
TXN704578,504564,Cash,522.01,Success
TXN704579,501635,Cash,291.2,Success
TXN704580,504424,UPI,816.98,Success
TXN704581,503635,Cash,194.79,Success
TXN704582,501819,Wallet,1177.22,Refunded
TXN704583,502508,Cash,164.92,Success
TXN704584,504543,Debit Card,838.3,Success
TXN704585,502513,Cash,564.85,Success
TXN704586,504044,UPI,548.31,Success
TXN704587,501580,Debit Card,393.17,Success
TXN704588,504993,,134.99,Success
TXN704589,504071,UPI,477.87,Success
TXN704590,503378,UPI,282.19,Success
TXN704591,502812,,1374.39,Success
TXN704592,500136,Wallet,437.84,Success
TXN704593,503504,Cash,254.99,Success
TXN704594,502439,,1330.13,Success
TXN704595,504407,Wallet,130.58,Success
TXN704596,501036,Cash,631.86,Refunded
TXN704597,502851,UPI,979.99,Success
TXN704598,504037,Wallet,299.77,Success
TXN704599,501503,Wallet,650.7,Success
TXN704600,504289,Cash,475.9,Failed
TXN704601,500398,Credit Card,761.87,Success
TXN704602,501943,Wallet,1100.8,Success
TXN704603,504736,,962.35,Success
TXN704604,502012,UPI,432.31,Success
TXN704605,504223,Wallet,310.53,Success
TXN704606,501493,UPI,926.25,Success
TXN704607,503051,UPI,170.9,Pending
TXN704608,504806,Cash,902.02,Failed
TXN704609,503878,Cash,787.17,Pending
TXN704610,500249,Credit Card,293.46,Success
TXN704611,504473,Cash,616.34,Success
TXN704612,500102,UPI,492.07,Success
TXN704613,500468,UPI,1189.01,Failed
TXN704614,501937,Cash,836.36,Refunded
TXN704616,500817,UPI,633.76,Failed
TXN704617,500255,Debit Card,1250.73,Success
TXN704618,501467,Debit Card,1081.44,Failed
TXN704619,501455,,319.93,Success
TXN704620,500721,Cash,246.84,Success
TXN704621,504520,UPI,247.04,Success
TXN704622,503424,Debit Card,1167.95,Success
TXN704623,503964,,255.8,Failed
TXN704624,503455,Cash,173.7,Failed
TXN704625,501602,Cash,467.19,Success
TXN704626,501560,,1027.51,Success
TXN704627,500172,UPI,164.58,Success
TXN704628,503404,Wallet,-88.49,Success
TXN704629,503027,UPI,381.63,Success
TXN704630,504277,Credit Card,1078.64,Failed
TXN704631,503535,UPI,1290.29,Failed
TXN704632,505000,,172.51,Success
TXN704633,502862,Credit Card,1049.56,Refunded
TXN704634,504054,Cash,600.79,Failed
TXN704635,501720,Cash,354.02,Refunded
TXN704636,500407,Credit Card,481.08,Pending
TXN704637,504818,Debit Card,350.63,Failed
TXN704638,502528,UPI,705.8,Success
TXN704639,502072,Cash,451.95,Success
TXN704640,501098,UPI,446.49,Refunded
TXN704641,504135,UPI,1307.92,Pending
TXN704642,503930,Wallet,1265.76,Success
TXN704643,503430,Cash,1020.32,Pending
TXN704644,502299,Cash,695.11,Success
TXN704645,504676,,227.65,Success
TXN704646,504081,Cash,469.64,Failed
TXN704647,501974,,334.15,Failed
TXN704648,501860,Credit Card,1156.01,Success
TXN704649,504600,Credit Card,133.44,Success
TXN704650,504854,Credit Card,163.67,Success
TXN704651,504310,Cash,216.9,Success
TXN704652,500755,Cash,1211.81,Success
TXN704653,503447,Wallet,124.49,Success
TXN704654,501258,UPI,993.71,Pending
TXN704655,503725,UPI,1121.81,Success
TXN704656,500623,UPI,692.88,Refunded
TXN704657,501119,,1348.34,Success
TXN704658,503656,Debit Card,1219.9,Success
TXN704659,500736,,394.44,Success
TXN704660,504766,,333.81,Success
TXN704661,500503,UPI,1101.52,Success
TXN704662,500212,Credit Card,1276.19,Success
TXN704663,503117,Cash,513.09,Refunded
TXN704664,502533,Wallet,401.87,Success
TXN704665,502756,Debit Card,396.8,Success
TXN704666,504685,UPI,349.71,Failed
TXN704667,504478,Credit Card,1149.8,Success
TXN704668,504612,Credit Card,358.88,Success
TXN704669,501078,Credit Card,997.65,Success
TXN704670,500889,Cash,1350.65,Failed
TXN704671,504647,,398.71,Refunded
TXN704672,502295,Debit Card,1286.08,Failed
TXN704674,501459,Cash,724.41,Success
TXN704675,501297,UPI,981.2,Success
TXN704676,500742,Debit Card,247.42,Success
TXN704677,502739,Credit Card,1217.18,Success
TXN704678,501929,Wallet,1070.67,Success
TXN704679,502459,,629.94,Refunded
TXN704680,501527,Wallet,717.94,Refunded
TXN704681,500777,UPI,882.19,Pending
TXN704682,500216,Credit Card,462.78,Success
TXN704683,502166,Debit Card,1277.95,Success
TXN704684,500014,Debit Card,829.2,Failed
TXN704685,503838,Cash,150.52,Success
TXN704686,501462,UPI,1241.46,Success
TXN704687,500985,Debit Card,1291.94,Success
TXN704688,503915,Credit Card,725.71,Success
TXN704689,500058,Cash,804.4,Success
TXN704690,500083,Credit Card,909.82,Success
TXN704692,503198,Credit Card,123.03,Pending
TXN704693,500053,Cash,739.11,Failed
TXN704694,502984,,495.31,Success
TXN704695,504677,Cash,131.83,Success
TXN704696,503962,Cash,290.97,Success
TXN704697,504641,UPI,130.09,Success
TXN704698,503582,Debit Card,847.94,Success
TXN704699,501813,Wallet,1356.86,Success
TXN704700,501015,UPI,1024.69,Success
TXN704701,503089,UPI,395.63,Pending
TXN704702,501920,UPI,1261.77,Success
TXN704703,501906,Cash,272.2,Success
TXN704704,501027,Cash,1370.36,Refunded
TXN704705,500166,Cash,387.34,Success
TXN704706,500120,Debit Card,1193.54,Success
TXN704707,500530,Credit Card,1086.36,Failed
TXN704708,502091,Wallet,341.84,Failed
TXN704709,500147,Cash,1301.69,Success
TXN704710,504798,UPI,357.53,Refunded
TXN704711,501387,Cash,581.21,Success
TXN704712,501642,Credit Card,1200.44,Pending
TXN704713,500080,Cash,591.7,Success
TXN704714,501445,UPI,550.26,Success
TXN704715,504885,Credit Card,972.6,Success
TXN704716,501977,UPI,568.79,Success
TXN704717,504032,Cash,714.46,Failed
TXN704718,502176,,196.3,Failed
TXN704719,500539,UPI,1031.59,Success
TXN704720,500059,Cash,154.09,Success
TXN704721,504715,Credit Card,800.76,Failed
TXN704723,501594,Debit Card,742.28,Pending
TXN704724,504112,Credit Card,459.4,Success
TXN704725,502262,Cash,320.46,Success
TXN704726,500562,Cash,513.3,Success
TXN704727,504537,Cash,763.49,Pending
TXN704728,504528,UPI,991.25,Failed
TXN704729,501238,Cash,548.85,Success
TXN704730,500427,UPI,1089.57,Refunded
TXN704731,503933,Debit Card,150.91,Refunded
TXN704732,504995,Cash,166.51,Success
TXN704733,504119,UPI,849.06,Success
TXN704734,504753,Cash,447.58,Success
TXN704735,501718,Cash,1099.71,Success
TXN704736,504374,,1260.75,Success
TXN704738,500482,UPI,804.95,Success
TXN704739,501523,UPI,313.43,Refunded
TXN704740,502069,Debit Card,295.17,Refunded
TXN704741,502393,UPI,558.46,Pending
TXN704742,503475,UPI,961.38,Failed
TXN704743,500187,,673.08,Success
TXN704744,504964,Wallet,431.91,Pending
TXN704745,503768,Wallet,1237.57,Success
TXN704746,502487,UPI,739.48,Success
TXN704748,501013,Credit Card,196.2,Success
TXN704749,504555,Credit Card,453.08,Success
TXN704750,500453,UPI,632.85,Failed
TXN704751,500572,Debit Card,408.32,Success
TXN704752,504856,Wallet,1099.77,Success
TXN704753,500199,UPI,291.31,Success
TXN704754,503200,Credit Card,1182.88,Success
TXN704755,504777,,1038.98,Refunded
TXN704756,504293,UPI,620.0,Success
TXN704757,503997,Debit Card,433.64,Success
TXN704758,503365,Cash,333.17,Success
TXN704759,501133,Wallet,1057.12,Failed
TXN704760,504208,Wallet,1001.02,Success
TXN704761,500489,Cash,516.99,Success
TXN704762,501093,,906.95,Success
TXN704763,502113,Credit Card,1310.39,Success
TXN704764,502571,UPI,464.92,Success
TXN704765,504318,Credit Card,1304.3,Success
TXN704766,504692,Wallet,352.97,Success
TXN704767,500346,,408.88,Success
TXN704768,501976,UPI,751.81,Success
TXN704769,501948,,565.94,Success
TXN704770,502008,Cash,596.28,Success
TXN704771,501771,Cash,998.99,Pending
TXN704772,502881,,654.94,Success
TXN704773,501981,Debit Card,759.92,Success
TXN704774,503347,Wallet,1298.92,Success
TXN704775,500159,Wallet,477.49,Refunded
TXN704776,502996,UPI,801.02,Success
TXN704777,503010,Credit Card,713.73,Success
TXN704778,500767,Wallet,291.23,Success
TXN704780,501657,Wallet,1341.49,Success
TXN704781,503670,Cash,855.98,Success
TXN704782,500085,Credit Card,122.75,Success
TXN704783,501206,Debit Card,872.62,Pending
TXN704784,504514,Wallet,1267.11,Success
TXN704785,501917,Wallet,179.79,Success
TXN704786,504245,UPI,136.32,Success
TXN704787,504721,Debit Card,795.74,Success
TXN704788,503411,,297.49,Failed
TXN704789,500896,Wallet,641.65,Pending
TXN704790,501652,UPI,924.39,Refunded
TXN704791,500850,,242.87,Success
TXN704792,500313,Wallet,984.16,Success
TXN704793,502029,Credit Card,125.31,Success
TXN704794,504368,Cash,163.65,Success
TXN704795,504195,UPI,1064.8,Success
TXN704796,503519,Wallet,179.59,Pending
TXN704797,500989,Cash,1356.3,Success
TXN704798,501600,Debit Card,911.65,Pending
TXN704799,500376,UPI,845.86,Failed
TXN704800,503307,,292.32,Success
TXN704801,504961,Cash,312.53,Success
TXN704802,502800,,690.03,Success
TXN704803,501862,Cash,1164.98,Failed
TXN704804,500410,UPI,328.98,Success
TXN704805,501565,UPI,441.99,Success
TXN704806,502876,Wallet,775.01,Refunded
TXN704807,502246,,849.3,Pending
TXN704808,503048,UPI,1363.64,Success
TXN704809,504590,UPI,1338.02,Success
TXN704810,501001,Wallet,562.34,Success
TXN704811,503581,Credit Card,1340.92,Pending
TXN704812,503245,Credit Card,696.12,Success
TXN704813,500303,Cash,1324.81,Pending
TXN704814,500715,Cash,393.4,Refunded
TXN704815,503073,,1296.47,Success
TXN704817,503692,Credit Card,1321.07,Success
TXN704818,504272,UPI,1183.5,Success
TXN704819,500103,UPI,926.99,Success
TXN704820,503113,,919.92,Refunded
TXN704821,500901,Cash,261.88,Success
TXN704822,503555,UPI,145.66,Success
TXN704823,500455,Debit Card,285.88,Success
TXN704824,503422,,660.7,Failed
TXN704825,502222,Wallet,282.34,Success
TXN704826,503156,Cash,1307.4,Failed
TXN704827,501061,Cash,723.71,Success
TXN704828,504448,,656.06,Success
TXN704829,503720,,899.11,Success
TXN704830,500978,,983.1,Success
TXN704831,504559,UPI,540.7,Failed
TXN704832,502141,,1239.73,Success
TXN704833,503744,Cash,813.77,Success
TXN704834,503599,UPI,350.41,Success
TXN704835,503309,UPI,911.01,Success
TXN704836,502872,Cash,560.84,Success
TXN704837,502868,Cash,884.31,Success
TXN704838,503526,UPI,817.21,Success
TXN704839,501436,,536.13,Success
TXN704840,504771,UPI,405.22,Refunded
TXN704841,504270,Debit Card,302.43,Success
TXN704842,503756,,513.28,Success
TXN704843,502554,UPI,610.49,Success
TXN704844,504469,Credit Card,711.28,Success
TXN704845,500131,Wallet,397.72,Success
TXN704846,504660,Wallet,1190.5,Success
TXN704847,502195,Wallet,639.01,Pending
TXN704848,502398,Cash,351.69,Success
TXN704849,504363,UPI,583.59,Success
TXN704850,502853,Cash,573.17,Failed
TXN704851,503133,,848.33,Refunded
TXN704852,503218,UPI,774.73,Success
TXN704853,501841,Wallet,338.99,Pending
TXN704854,504269,UPI,1113.78,Success
TXN704855,504404,UPI,1089.31,Refunded
TXN704856,502671,,827.19,Success
TXN704857,503435,Credit Card,515.77,Success
TXN704858,502047,Cash,805.04,Success
TXN704859,504197,Credit Card,231.87,Failed
TXN704860,501157,,126.5,Success
TXN704861,503654,UPI,757.19,Refunded
TXN704862,501132,Credit Card,748.78,Failed
TXN704863,502196,,382.48,Success
TXN704864,501924,Cash,1174.5,Success
TXN704865,503483,Wallet,758.77,Refunded
TXN704866,502070,UPI,845.9,Pending
TXN704867,504403,UPI,785.45,Pending
TXN704868,500644,Credit Card,1104.69,Success
TXN704869,502087,Cash,505.19,Success
TXN704871,502442,Cash,737.1,Success
TXN704872,504504,UPI,1288.67,Success
TXN704873,502064,UPI,939.41,Failed
TXN704874,502188,UPI,475.29,Success
TXN704875,504674,UPI,526.96,Success
TXN704877,504671,Wallet,768.36,Refunded
TXN704878,501065,UPI,1379.42,Success
TXN704879,500609,,284.59,Success
TXN704880,503521,UPI,652.04,Failed
TXN704881,504093,UPI,550.86,Success
TXN704882,502754,UPI,1379.39,Failed
TXN704883,503614,Debit Card,1325.91,Refunded
TXN704884,501113,Debit Card,172.6,Success
TXN704885,504295,Debit Card,958.78,Success
TXN704886,504396,UPI,612.66,Pending
TXN704887,501634,Cash,1304.33,Success
TXN704888,501894,,269.92,Success
TXN704889,500271,Cash,216.34,Pending
TXN704890,502436,Wallet,777.65,Success
TXN704891,500646,UPI,1076.47,Success
TXN704892,501328,Debit Card,1001.27,Success
TXN704893,503653,Credit Card,352.65,Refunded
TXN704894,500552,Wallet,925.28,Success
TXN704895,500931,,1280.25,Success
TXN704896,503610,Credit Card,-79.66,Success
TXN704897,503259,Wallet,583.65,Success
TXN704898,500789,Wallet,150.29,Failed
TXN704899,500438,Credit Card,1088.96,Success
TXN704900,501289,Cash,1014.47,Failed
TXN704901,504153,Cash,835.42,Pending
TXN704902,502961,Debit Card,1075.73,Pending
TXN704903,502467,UPI,612.03,Pending
TXN704904,504083,UPI,315.06,Success
TXN704905,504438,UPI,447.23,Success
TXN704906,503814,Wallet,1100.34,Success
TXN704907,501008,Wallet,283.79,Failed
TXN704908,501845,Debit Card,812.9,Success
TXN704909,503812,Wallet,192.03,Failed
TXN704910,501737,Cash,1149.77,Success
TXN704911,502408,Cash,347.02,Success
TXN704912,501168,Cash,1138.23,Success
TXN704913,500112,,479.75,Pending
TXN704914,502697,Cash,506.68,Failed
TXN704915,504138,Cash,759.17,Success
TXN704916,503227,UPI,975.89,Success
TXN704917,503921,Credit Card,376.19,Success
TXN704918,502989,Wallet,1217.65,Success
TXN704919,501886,UPI,648.87,Failed
TXN704920,501190,Credit Card,187.5,Success
TXN704921,501153,UPI,375.79,Success
TXN704922,501932,Cash,509.04,Success
TXN704923,500836,,1168.62,Success
TXN704924,501385,Debit Card,160.23,Success
TXN704925,503603,,566.68,Failed
TXN704926,501893,Wallet,1218.87,Success
TXN704927,501278,Credit Card,987.91,Refunded
TXN704928,503138,,1331.34,Pending
TXN704929,504441,Cash,885.35,Success
TXN704930,503480,UPI,237.65,Refunded
TXN704931,504123,UPI,732.44,Success
TXN704932,500413,Credit Card,791.25,Success
TXN704934,504057,Debit Card,1187.81,Success
TXN704935,501733,,777.29,Success
TXN704936,501376,UPI,1272.5,Success
TXN704937,502555,UPI,540.49,Failed
TXN704938,500106,UPI,986.06,Success
TXN704939,502751,UPI,762.28,Success
TXN704940,500757,Credit Card,368.01,Success
TXN704941,503389,UPI,1274.04,Pending
TXN704942,501975,Cash,282.35,Failed
TXN704943,503801,Credit Card,1348.36,Success
TXN704944,503059,Credit Card,894.66,Success
TXN704945,504376,UPI,1152.3,Success
TXN704946,502945,Debit Card,222.55,Success
TXN704947,503187,Cash,1310.39,Success
TXN704948,503804,UPI,979.48,Failed
TXN704949,503071,Wallet,1081.32,Success
TXN704950,503631,Cash,1148.65,Success
TXN704951,503514,Debit Card,1337.21,Success
TXN704952,501451,,730.86,Pending
TXN704953,501448,Debit Card,1047.55,Success
TXN704954,500017,UPI,995.18,Success
TXN704955,504597,UPI,452.4,Success
TXN704956,504729,Wallet,621.13,Success
TXN704957,501088,UPI,254.14,Success
TXN704959,502453,Wallet,688.06,Success
TXN704960,501228,UPI,399.85,Success
TXN704961,504601,Cash,946.73,Success
TXN704962,500510,Credit Card,1385.95,Success
TXN704963,502681,Cash,1249.76,Failed
TXN704964,504382,Cash,660.52,Success
TXN704965,503166,Cash,-11.17,Failed
TXN704966,500152,Cash,486.47,Success
TXN704967,500236,Cash,952.94,Failed
TXN704968,504206,UPI,1027.89,Success
TXN704970,502691,Cash,1391.0,Failed
TXN704971,504005,Credit Card,1382.57,Success
TXN704972,501794,UPI,284.96,Success
TXN704973,502749,Cash,358.72,Success
TXN704974,503527,UPI,1165.31,Failed
TXN704975,503021,,128.41,Success
TXN704976,504544,UPI,214.94,Success
TXN704977,503949,Wallet,643.7,Success
TXN704978,502801,UPI,738.51,Success
TXN704979,502582,,702.65,Failed
TXN704980,501618,Credit Card,692.6,Success
TXN704981,500670,Cash,1273.14,Success
TXN704982,503096,UPI,626.51,Success
TXN704983,500270,Wallet,984.33,Failed
TXN704984,500827,Wallet,457.14,Success
TXN704985,502057,Debit Card,164.05,Failed
TXN704986,500873,UPI,400.35,Success
TXN704987,501319,Credit Card,683.19,Pending
TXN704988,502360,Credit Card,1055.45,Success
TXN704989,500350,Credit Card,1327.98,Success
TXN704990,502855,Cash,651.51,Success
TXN704991,504787,Cash,1253.35,Success
TXN704992,500605,Debit Card,229.04,Success
TXN704993,504456,Wallet,1360.83,Success
TXN704994,500133,Credit Card,128.27,Success
TXN704995,500225,Cash,1159.66,Success
TXN704996,502663,Cash,780.03,Success
TXN704997,504030,Debit Card,428.31,Success
TXN704998,500656,Cash,989.04,Success
TXN704999,502111,,1205.71,Success
TXN705000,501255,Credit Card,333.3,Refunded
TXN705001,500178,UPI,1035.23,Pending
TXN705002,503337,Debit Card,1207.5,Failed
TXN705003,500875,Cash,1034.2,Success
TXN705004,501547,Credit Card,353.87,Success
TXN705005,501796,,872.34,Success
TXN705007,502086,UPI,1158.68,Success
TXN705008,502662,Cash,901.52,Failed
TXN705010,503667,Wallet,527.49,Success
TXN705011,504773,Debit Card,478.74,Success
TXN705012,501053,,854.98,Success
TXN705013,504497,Cash,1348.69,Success
TXN705014,504443,UPI,1206.22,Success
TXN705015,504455,,866.85,Success
TXN705016,503223,Debit Card,334.63,Success
TXN705017,503835,UPI,267.44,Success
TXN705018,503546,Cash,556.64,Success
TXN705019,501971,UPI,792.13,Failed
TXN705020,502609,Credit Card,144.3,Pending
TXN705021,504883,Credit Card,582.51,Failed
TXN705022,502900,UPI,883.61,Refunded
TXN705023,503682,Cash,277.19,Success
TXN705024,502101,,920.28,Success
TXN705025,501452,Debit Card,120.94,Success
TXN705026,503776,Cash,644.7,Success
TXN705027,500640,Credit Card,531.6,Pending
TXN705028,504498,Wallet,911.69,Success
TXN705029,502138,Wallet,793.94,Success
TXN705030,503462,Cash,956.81,Success
TXN705031,504861,,1161.16,Pending
TXN705032,502771,UPI,1388.1,Success
TXN705033,504187,Cash,474.46,Success
TXN705034,501795,Wallet,619.13,Success
TXN705035,500865,Credit Card,1358.12,Success
TXN705036,503740,UPI,656.19,Success
TXN705037,503739,Credit Card,635.03,Failed
TXN705038,504990,UPI,1077.27,Refunded
TXN705039,504686,,1138.44,Pending
TXN705040,501902,,1385.65,Success
TXN705041,502370,Cash,1016.98,Success
TXN705042,504114,,1231.0,Success
TXN705043,504716,,591.89,Success
TXN705044,501729,Cash,619.57,Success
TXN705045,500974,Wallet,956.62,Success
TXN705046,504147,Wallet,232.68,Success
TXN705047,502202,,581.48,Pending
